name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2bandwidth_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3bandwidth_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';13.750000;8.720329e-02;-2.148109e+01;3.561269e+01;-4.199972e-02;-3.789963e-03;2.475679e-02;2.052706e+00;1.728103e+01;1.220603e+01;1.064983e+01;0;0;0;0;0;0;6.342211e+02;9.731516e+02;-201;1.795120e+03;7.901536e+02;-201;2.938129e+03;6.622253e+02;-201
'unknown';13.800000;9.184697e-02;-1.831066e+01;3.105371e+01;-4.828064e-02;2.701088e-03;2.248281e-02;2.038380e+00;1.404945e+01;1.150303e+01;1.136909e+01;0;0;0;0;0;0;8.125640e+02;8.322365e+02;-201;2.004437e+03;6.048964e+02;-201;3.243333e+03;5.638095e+02;-201
'unknown';13.850000;1.181441e-01;-1.151490e+01;2.011143e+01;-3.806719e-02;3.668896e-03;2.583269e-02;6.838928e+00;7.101168e+00;6.501918e+00;8.013760e+00;0;0;0;0;0;0;1.039590e+03;6.527032e+02;-201;2.212390e+03;4.034593e+02;-201;3.544558e+03;7.149692e+02;-201
'unknown';13.900000;1.085492e-01;-1.282583e+01;1.998829e+01;-3.052330e-02;-1.752781e-03;2.866537e-02;1.439128e+01;1.031709e+01;1.976524e+00;6.338117e+00;0;0;0;0;0;0;1.026986e+03;1.061025e+03;-201;2.268359e+03;4.406967e+02;-201;3.677282e+03;8.574333e+02;-201
'unknown';13.950000;1.127577e-01;-1.348682e+01;1.996621e+01;-3.629758e-02;-5.403291e-03;2.252767e-02;1.638830e+01;1.251401e+01;4.157915e+00;9.145446e+00;0;0;0;0;0;0;8.072085e+02;1.351344e+03;-201;1.983477e+03;7.650757e+02;-201;3.308768e+03;9.674487e+02;-201
'unknown';14.000000;9.441918e-02;-1.782271e+01;2.643348e+01;-4.724605e-02;-5.333826e-03;1.612924e-02;1.375993e+01;2.005569e+01;1.125056e+01;1.212269e+01;0;0;0;0;0;0;5.788107e+02;1.314649e+03;-201;1.806014e+03;8.401340e+02;-201;2.849728e+03;7.466948e+02;-201
'unknown';14.050000;8.622587e-02;-1.753952e+01;2.564042e+01;-5.721955e-02;-3.107322e-03;1.392488e-02;9.715572e+00;2.110483e+01;1.764176e+01;1.779151e+01;0;0;0;0;0;0;3.370905e+02;1.299625e+03;-201;1.635367e+03;7.796153e+02;-201;2.418403e+03;9.247673e+02;-201
'unknown';14.100000;9.875216e-02;-1.352048e+01;2.028382e+01;-6.529576e-02;5.763884e-04;1.669567e-02;-1.361370e-01;2.088595e+01;2.476192e+01;1.986084e+01;0;0;0;0;0;0;6.137027e+02;9.877588e+02;-201;1.762960e+03;8.572607e+02;-201;2.630586e+03;9.387933e+02;-201
'unknown';14.150000;9.485629e-02;-1.443328e+01;2.134619e+01;-6.670738e-02;6.321114e-04;2.700359e-02;-3.625580e+00;2.083236e+01;2.131600e+01;1.671538e+01;0;0;0;0;0;0;8.168450e+02;9.023997e+02;-201;1.948648e+03;6.392492e+02;-201;2.796589e+03;6.919283e+02;-201
'unknown';14.200000;1.153907e-01;-1.026545e+01;1.841361e+01;-5.635791e-02;6.506487e-03;3.628426e-02;-8.323970e+00;1.423066e+01;1.936242e+01;1.183709e+01;0;0;0;0;0;0;1.031121e+03;4.865155e+02;-201;2.018771e+03;8.008013e+02;-201;3.038653e+03;4.800470e+02;-201
'unknown';14.250000;1.179687e-01;-9.116305e+00;1.815530e+01;-3.536319e-02;4.636414e-03;3.371508e-02;-6.095376e+00;1.069272e+01;1.528695e+01;3.832123e+00;0;0;0;0;0;0;9.771509e+02;2.895402e+02;-201;2.123607e+03;4.820651e+02;-201;3.009084e+03;1.005716e+03;-201
'unknown';14.300000;1.558587e-01;-1.709033e+00;8.214900e+00;-9.503416e-03;4.601930e-03;3.268908e-02;-3.130125e+00;-4.473386e-01;2.040754e+01;7.505516e+00;0;0;0;0;0;0;1.036613e+03;1.496106e+02;-201;2.114578e+03;6.384858e+02;-201;3.170359e+03;1.307830e+03;-201
'unknown';14.350000;1.612662e-01;-3.295073e+00;7.316382e+00;7.677929e-03;-4.606633e-03;2.949172e-02;4.496770e+00;5.615861e-01;2.501757e+01;1.145489e+01;0;0;0;0;0;0;1.147729e+03;2.964282e+02;-201;2.230345e+03;6.053459e+02;-201;3.253917e+03;1.368233e+03;-201
'unknown';14.400000;1.405054e-01;-7.880151e+00;1.210233e+01;1.839080e-02;-7.684589e-03;3.828571e-02;1.103939e+01;6.236168e+00;2.470214e+01;1.607672e+01;0;0;0;0;0;0;9.372703e+02;6.829416e+02;-201;2.095376e+03;5.579554e+02;-201;3.248875e+03;8.347790e+02;-201
'unknown';14.450000;9.854322e-02;-1.337751e+01;2.091449e+01;-4.493751e-03;-6.756071e-03;3.058632e-02;8.795053e+00;1.662824e+01;2.261705e+01;1.550798e+01;0;0;0;0;0;0;9.394162e+02;9.849163e+02;-201;1.996067e+03;4.934996e+02;-201;3.105182e+03;6.879523e+02;-201
'unknown';14.500000;8.867100e-02;-1.444384e+01;2.515894e+01;-1.499846e-02;-4.263106e-03;2.715697e-02;9.563625e+00;1.670203e+01;1.123065e+01;8.256631e+00;0;0;0;0;0;0;6.479422e+02;1.356381e+03;-201;1.617226e+03;7.044065e+02;-201;2.753650e+03;5.754312e+02;-201
'unknown';14.550000;1.204286e-01;-1.058339e+01;2.214730e+01;-2.440505e-02;-1.676378e-03;2.410013e-02;1.305132e+01;7.490186e+00;2.599059e+00;5.723547e+00;0;0;0;0;0;0;6.397706e+02;1.465711e+03;-201;1.457361e+03;8.802629e+02;-201;2.574367e+03;5.560949e+02;-201
'unknown';14.600000;1.448629e-01;-8.008875e+00;1.865761e+01;-9.734131e-03;-1.402260e-03;2.935281e-02;1.789009e+01;1.332057e+00;-1.000256e+00;7.245531e+00;0;0;0;0;0;0;2.686987e+02;1.638632e+03;-201;1.226332e+03;1.045371e+03;-201;2.396396e+03;6.947808e+02;-201
'unknown';14.650000;1.291394e-01;-9.933772e+00;2.018204e+01;-1.281394e-02;-4.305106e-03;2.826036e-02;1.644864e+01;6.800108e+00;2.439364e+00;9.885488e+00;0;0;0;0;0;0;2.767623e+02;1.485146e+03;-201;1.413839e+03;7.740301e+02;-201;2.632032e+03;6.822795e+02;-201
'unknown';14.700000;1.060304e-01;-1.298340e+01;2.230865e+01;-5.647812e-03;-3.529039e-03;2.497465e-02;1.337329e+01;9.968682e+00;6.837637e+00;1.427311e+01;0;0;0;0;0;0;5.361511e+02;1.274974e+03;-201;1.731103e+03;8.319560e+02;-201;3.013706e+03;9.732521e+02;-201
'unknown';14.750000;1.015816e-01;-1.308801e+01;2.396856e+01;-1.318753e-02;-1.267667e-03;1.894012e-02;1.192665e+01;9.208968e+00;5.054692e+00;1.417337e+01;0;0;0;0;0;0;6.578943e+02;1.245631e+03;-201;1.695935e+03;8.689499e+02;-201;2.983186e+03;9.209194e+02;-201
'unknown';14.800000;1.338047e-01;-9.966216e+00;1.920906e+01;-1.064088e-02;3.175564e-03;2.226962e-02;1.427488e+01;1.030613e+00;3.432819e+00;1.570606e+01;0;0;0;0;0;0;6.318972e+02;1.293436e+03;-201;1.547163e+03;9.910593e+02;-201;2.777714e+03;9.331771e+02;-201
'unknown';14.850000;1.518113e-01;-9.086316e+00;1.967875e+01;-2.211396e-02;-4.641348e-03;2.400559e-02;1.676941e+01;2.393635e-02;3.801175e+00;1.272621e+01;0;0;0;0;0;0;4.029893e+02;1.331765e+03;-201;1.298184e+03;8.280099e+02;-201;2.436064e+03;6.454382e+02;-201
'unknown';14.900000;1.546624e-01;-9.382607e+00;1.842176e+01;-2.138487e-02;-1.181966e-02;2.831621e-02;1.752010e+01;1.112271e+00;6.979362e+00;1.206247e+01;0;0;0;0;0;0;3.890133e+02;1.150544e+03;-201;1.354131e+03;7.167414e+02;-201;2.431413e+03;6.013437e+02;-201
'unknown';14.950000;1.282120e-01;-1.201792e+01;2.044105e+01;-2.789625e-02;-1.689736e-02;2.291232e-02;1.667258e+01;8.114250e+00;9.618306e+00;1.131894e+01;0;0;0;0;0;0;3.828669e+02;1.167618e+03;-201;1.415534e+03;7.274363e+02;-201;2.441120e+03;6.935987e+02;-201
'unknown';15.000000;1.069118e-01;-1.460805e+01;2.125950e+01;-2.113034e-02;-1.495704e-02;1.922913e-02;1.600923e+01;1.522042e+01;1.201059e+01;1.079813e+01;0;0;0;0;0;0;3.660817e+02;1.242471e+03;-201;1.528005e+03;8.218467e+02;-201;2.405488e+03;8.132852e+02;-201
'unknown';15.050000;9.661931e-02;-1.492156e+01;2.077663e+01;-2.154360e-02;-1.273098e-02;1.536783e-02;1.367228e+01;1.946023e+01;1.431743e+01;7.682461e+00;0;0;0;0;0;0;6.602978e+02;1.124505e+03;-201;1.919316e+03;7.635250e+02;-201;2.666882e+03;1.044145e+03;-201
'unknown';15.100000;9.306609e-02;-1.419910e+01;2.195873e+01;-1.547393e-02;-9.409974e-03;1.406973e-02;1.219950e+01;1.961315e+01;1.334658e+01;9.019292e+00;0;0;0;0;0;0;6.176663e+02;1.205615e+03;-201;1.862346e+03;7.457484e+02;-201;2.655893e+03;9.501242e+02;-201
'unknown';15.150000;8.675873e-02;-1.484964e+01;2.371387e+01;-2.100990e-02;-1.124029e-02;1.538164e-02;1.100098e+01;2.113251e+01;1.284008e+01;6.791661e+00;0;0;0;0;0;0;6.327505e+02;1.142737e+03;-201;1.864875e+03;6.911130e+02;-201;2.743414e+03;7.611104e+02;-201
'unknown';15.200000;7.711638e-02;-1.768209e+01;2.798408e+01;-2.493080e-02;-1.167568e-02;1.654855e-02;1.233687e+01;2.433312e+01;1.257973e+01;1.031333e+01;0;0;0;0;0;0;3.200558e+02;1.342285e+03;-201;1.603837e+03;8.387776e+02;-201;2.496093e+03;8.001416e+02;-201
'unknown';15.250000;7.236620e-02;-1.945538e+01;3.169689e+01;-3.636640e-02;-1.152296e-02;1.984123e-02;1.150790e+01;2.425725e+01;1.182463e+01;1.231127e+01;0;0;0;0;0;0;3.495408e+02;1.323272e+03;-201;1.613488e+03;7.840296e+02;-201;2.572151e+03;7.832739e+02;-201
'unknown';15.300000;7.206714e-02;-1.884194e+01;3.142803e+01;-3.831482e-02;-9.213883e-03;1.751638e-02;1.037165e+01;2.066718e+01;1.133023e+01;1.524069e+01;0;0;0;0;0;0;3.519294e+02;1.458436e+03;-201;1.578765e+03;8.339872e+02;-201;2.521018e+03;1.099464e+03;-201
'unknown';15.350000;8.484060e-02;-1.522092e+01;2.412996e+01;-2.374942e-02;-1.144928e-02;1.908064e-02;9.472566e+00;1.502496e+01;1.326386e+01;1.412591e+01;0;0;0;0;0;0;3.639114e+02;1.302050e+03;-201;1.498874e+03;6.160307e+02;-201;2.512870e+03;8.324207e+02;-201
'unknown';15.400000;1.059933e-01;-1.165303e+01;1.489311e+01;-1.367829e-02;-1.315114e-02;1.590403e-02;1.102306e+01;1.087331e+01;1.915621e+01;1.197030e+01;0;0;0;0;0;0;3.788827e+02;1.137010e+03;-201;1.535788e+03;5.307753e+02;-201;2.428554e+03;8.725669e+02;-201
'unknown';15.450000;1.190543e-01;-1.014014e+01;1.090418e+01;-7.946947e-03;-1.259598e-02;1.757269e-02;1.269015e+01;9.876348e+00;2.322749e+01;1.357519e+01;0;0;0;0;0;0;3.679629e+02;9.845710e+02;-201;1.486917e+03;3.928991e+02;-201;2.429458e+03;5.951824e+02;-201
'unknown';15.500000;1.038130e-01;-1.346592e+01;1.736582e+01;-2.263713e-02;-8.696894e-03;1.697163e-02;1.157318e+01;1.668871e+01;2.149514e+01;1.404816e+01;0;0;0;0;0;0;3.543300e+02;1.092137e+03;-201;1.541307e+03;5.149127e+02;-201;2.482489e+03;4.883717e+02;-201
'unknown';15.550000;8.118312e-02;-1.762899e+01;2.573135e+01;-4.070139e-02;-7.199167e-03;2.015568e-02;8.947202e+00;2.422622e+01;2.035403e+01;1.546000e+01;0;0;0;0;0;0;6.650888e+02;1.179059e+03;-201;1.735456e+03;4.771624e+02;-201;2.807240e+03;5.485089e+02;-201
'unknown';15.600000;6.972673e-02;-2.047444e+01;3.037101e+01;-5.088072e-02;-8.660869e-03;2.391709e-02;9.884472e+00;2.976229e+01;1.932326e+01;1.451613e+01;0;0;0;0;0;0;8.395356e+02;1.481513e+03;-201;1.985871e+03;5.217790e+02;-201;3.108497e+03;6.002476e+02;-201
'unknown';15.650000;8.681808e-02;-2.023316e+01;2.883727e+01;-5.251244e-02;-1.046327e-02;3.136140e-02;1.467643e+01;2.588745e+01;1.673180e+01;1.234398e+01;0;0;0;0;0;0;1.072579e+03;1.452100e+03;-201;2.196071e+03;4.395711e+02;-201;3.463222e+03;6.483107e+02;-201
'unknown';15.700000;1.018933e-01;-2.074998e+01;2.648348e+01;-4.758444e-02;-1.905813e-02;3.562963e-02;2.029480e+01;2.655735e+01;1.280215e+01;6.240489e+00;0;0;0;0;0;0;9.300547e+02;1.385453e+03;-201;2.280008e+03;4.143607e+02;-201;3.554843e+03;4.589049e+02;-201
'unknown';15.750000;1.146218e-01;-1.957249e+01;2.831939e+01;-5.362287e-02;-2.014901e-02;4.507099e-02;2.265826e+01;2.485838e+01;8.469237e+00;3.307569e+00;0;0;0;0;0;0;9.364958e+02;1.061789e+03;-201;2.324569e+03;3.397915e+02;-201;3.665142e+03;3.976115e+02;-201
'unknown';15.800000;1.130995e-01;-1.982177e+01;3.253302e+01;-4.801710e-02;-2.153589e-02;5.145797e-02;2.337250e+01;2.746947e+01;6.856478e+00;1.544276e+00;0;0;0;0;0;0;7.166370e+02;1.083282e+03;-201;1.952917e+03;5.103018e+02;-201;3.323219e+03;3.416965e+02;-201
'unknown';15.850000;1.165330e-01;-2.094490e+01;3.380508e+01;-5.219537e-02;-1.407377e-02;6.322315e-02;2.314742e+01;2.630579e+01;1.309384e+01;8.597095e+00;0;0;0;0;0;0;5.170812e+02;1.246957e+03;-201;1.694434e+03;9.458192e+02;-201;2.847207e+03;4.718907e+02;-201
'unknown';15.900000;1.232315e-01;-2.393317e+01;3.284249e+01;-5.645181e-02;-1.422414e-02;7.788905e-02;2.128823e+01;2.910789e+01;1.894278e+01;1.131918e+01;0;0;0;0;0;0;3.153933e+02;1.412836e+03;-201;1.459397e+03;1.300575e+03;-201;2.433227e+03;4.611498e+02;-201
'unknown';15.950000;1.304613e-01;-2.755756e+01;3.317088e+01;-7.174177e-02;-1.377992e-02;9.069919e-02;1.999515e+01;3.281559e+01;2.515822e+01;1.436825e+01;0;0;0;0;0;0;2.910003e+02;1.469185e+03;-201;1.550706e+03;1.450195e+03;-201;2.460914e+03;4.272360e+02;-201
'unknown';16.000000;1.341397e-01;-2.999389e+01;3.786056e+01;-7.335647e-02;-1.744978e-02;9.395140e-02;2.023191e+01;3.607112e+01;2.289616e+01;1.330060e+01;0;0;0;0;0;0;2.633636e+02;1.565951e+03;-201;1.468632e+03;1.563418e+03;-201;2.518250e+03;4.318183e+02;-201
'unknown';16.050000;1.235947e-01;-2.984012e+01;4.027722e+01;-6.780311e-02;-1.617413e-02;1.138974e-01;2.189059e+01;3.520041e+01;2.035466e+01;1.310811e+01;0;0;0;0;0;0;5.382847e+02;1.607811e+03;-201;1.811099e+03;1.464640e+03;-201;2.777707e+03;5.277824e+02;-201
'unknown';16.100000;1.104486e-01;-2.975826e+01;4.195451e+01;-6.398536e-02;-1.794718e-02;1.026870e-01;2.244299e+01;3.459082e+01;1.922560e+01;1.437990e+01;0;0;0;0;0;0;5.717959e+02;1.615456e+03;-201;1.994580e+03;1.412928e+03;-201;2.695910e+03;2.005521e+03;-201
'unknown';16.150000;9.796818e-02;-2.832081e+01;4.017535e+01;-6.325676e-02;-1.834881e-02;9.084439e-02;2.071100e+01;3.445488e+01;2.033661e+01;1.366192e+01;0;0;0;0;0;0;7.106059e+02;1.555271e+03;-201;2.238797e+03;8.897678e+02;-201;2.982012e+03;1.851771e+03;-201
'unknown';16.200000;9.390023e-02;-2.790100e+01;3.843927e+01;-5.808393e-02;-1.864891e-02;5.266885e-02;1.937818e+01;3.319880e+01;2.071240e+01;1.503802e+01;0;0;0;0;0;0;4.525321e+02;1.514439e+03;-201;1.940277e+03;9.239370e+02;-201;2.742340e+03;2.084195e+03;-201
'unknown';16.250000;9.330528e-02;-2.635526e+01;3.645370e+01;-5.281690e-02;-1.607085e-02;4.158834e-02;1.923340e+01;3.176763e+01;1.831888e+01;1.262990e+01;0;0;0;0;0;0;5.919918e+02;1.617319e+03;-201;2.048929e+03;8.335910e+02;-201;3.067179e+03;6.606212e+02;-201
'unknown';16.300000;9.242954e-02;-2.482641e+01;3.627731e+01;-4.535235e-02;-1.702357e-02;4.147306e-02;2.030227e+01;3.048231e+01;1.270805e+01;9.222683e+00;0;0;0;0;0;0;6.874595e+02;1.516993e+03;-201;2.190325e+03;1.034213e+03;-201;3.096822e+03;7.828069e+02;-201
'unknown';16.350000;9.102714e-02;-2.495595e+01;3.592698e+01;-4.896140e-02;-1.965875e-02;4.105948e-02;1.988892e+01;3.182336e+01;1.067338e+01;6.244066e+00;0;0;0;0;0;0;7.223133e+02;1.615302e+03;-201;2.313175e+03;1.368087e+03;-201;3.145161e+03;6.431296e+02;-201
'unknown';16.400000;8.807657e-02;-2.575922e+01;3.556075e+01;-5.824189e-02;-2.167170e-02;3.875442e-02;1.852422e+01;3.310893e+01;1.455697e+01;9.412455e+00;0;0;0;0;0;0;5.648950e+02;1.411859e+03;-201;2.088076e+03;1.293841e+03;-201;2.904855e+03;6.257038e+02;-201
'unknown';16.450000;8.549321e-02;-2.692206e+01;3.585753e+01;-6.878395e-02;-1.951416e-02;3.104238e-02;1.754105e+01;3.393760e+01;1.849604e+01;1.258978e+01;0;0;0;0;0;0;3.740175e+02;1.443099e+03;-201;1.826807e+03;1.464855e+03;-201;2.638620e+03;7.592650e+02;-201
'unknown';16.500000;8.324862e-02;-2.694656e+01;3.621923e+01;-6.961843e-02;-1.619623e-02;2.703827e-02;1.705901e+01;3.322342e+01;2.056326e+01;1.665307e+01;0;0;0;0;0;0;5.697983e+02;1.452383e+03;-201;1.829556e+03;9.745332e+02;-201;2.895874e+03;6.826468e+02;-201
'unknown';16.550000;7.968787e-02;-2.480342e+01;3.521087e+01;-6.527511e-02;-1.448637e-02;3.066718e-02;1.515351e+01;3.135832e+01;1.853825e+01;1.513187e+01;0;0;0;0;0;0;5.860620e+02;1.498611e+03;-201;1.893751e+03;9.137484e+02;-201;2.983416e+03;7.031387e+02;-201
'unknown';16.600000;7.262539e-02;-2.251264e+01;3.316240e+01;-5.548552e-02;-1.163092e-02;2.969113e-02;1.173005e+01;2.951484e+01;1.818349e+01;1.580711e+01;0;0;0;0;0;0;5.959442e+02;1.431048e+03;-201;1.892884e+03;6.443769e+02;-201;2.985507e+03;5.492612e+02;-201
'unknown';16.650000;6.544431e-02;-2.043359e+01;3.093979e+01;-6.240538e-02;-8.875017e-03;2.514458e-02;7.576200e+00;2.883567e+01;2.008031e+01;1.741289e+01;0;0;0;0;0;0;7.259946e+02;1.029745e+03;-201;1.934659e+03;5.536205e+02;-201;2.959147e+03;3.699529e+02;-201
'unknown';16.700000;6.046202e-02;-2.026259e+01;3.076480e+01;-7.375654e-02;-3.552486e-03;1.916799e-02;4.295502e+00;2.604926e+01;1.927727e+01;2.119220e+01;0;0;0;0;0;0;1.015402e+03;7.598535e+02;-201;2.068041e+03;5.484592e+02;-201;3.064023e+03;4.140504e+02;-201
'unknown';16.750000;5.773667e-02;-1.969581e+01;3.008739e+01;-7.846292e-02;-9.718160e-04;1.685348e-02;1.406157e+00;2.293463e+01;1.581020e+01;2.243726e+01;0;0;0;0;0;0;1.310950e+03;5.093078e+02;-201;2.316896e+03;4.975883e+02;-201;3.387705e+03;4.487424e+02;-201
'unknown';16.800000;5.864352e-02;-2.036728e+01;3.255418e+01;-7.742634e-02;1.980640e-03;1.874693e-02;3.678456e-02;1.836932e+01;1.002872e+01;1.828633e+01;0;0;0;0;0;0;1.164195e+03;6.116872e+02;-201;2.279556e+03;4.932994e+02;-201;3.284212e+03;5.860385e+02;-201
'unknown';16.850000;6.654640e-02;-1.938296e+01;3.211842e+01;-6.569462e-02;7.812288e-04;1.487165e-02;2.273445e+00;1.370184e+01;3.366667e+00;1.244079e+01;0;0;0;0;0;0;1.046310e+03;7.289033e+02;-201;2.272223e+03;4.895494e+02;-201;3.337549e+03;5.252682e+02;-201
'unknown';16.900000;1.041922e-01;-1.468357e+01;2.782376e+01;-5.232769e-02;-8.436635e-04;2.292466e-02;9.839046e+00;6.253176e+00;-4.395249e+00;5.372765e+00;0;0;0;0;0;0;7.893008e+02;9.475799e+02;-201;1.882118e+03;6.758065e+02;-201;2.963838e+03;4.963089e+02;-201
'unknown';16.950000;1.206106e-01;-1.146849e+01;2.286977e+01;-3.691132e-02;-3.199520e-03;2.374508e-02;1.579993e+01;4.934976e+00;-9.856206e+00;1.864133e+00;0;0;0;0;0;0;6.063416e+02;1.036182e+03;-201;1.599770e+03;8.442830e+02;-201;2.786098e+03;4.909227e+02;-201
'unknown';17.000000;1.465816e-01;-7.119853e+00;1.622265e+01;-2.985726e-02;-4.171648e-03;3.243902e-02;1.031077e+01;1.005956e+01;-3.640986e+00;-2.005669e+00;0;0;0;0;0;0;6.746663e+02;7.887228e+02;-201;1.497866e+03;8.373351e+02;-201;2.624977e+03;4.882411e+02;-201
'unknown';17.050000;1.153279e-01;-1.122150e+01;1.988402e+01;-3.511683e-02;-6.624191e-03;2.987933e-02;4.891550e+00;1.913450e+01;4.259335e+00;6.575742e-01;0;0;0;0;0;0;6.648964e+02;8.208508e+02;-201;1.672949e+03;7.636022e+02;-201;2.671612e+03;5.061007e+02;-201
'unknown';17.100000;1.077484e-01;-1.193997e+01;2.217650e+01;-3.069993e-02;-9.533538e-03;2.486906e-02;3.681667e+00;2.232311e+01;7.629031e+00;1.194249e+00;0;0;0;0;0;0;6.374836e+02;9.282585e+02;-201;1.659350e+03;7.680039e+02;-201;2.705264e+03;4.790522e+02;-201
'unknown';17.150000;8.809868e-02;-1.283510e+01;2.602596e+01;-2.336885e-02;-6.922845e-03;1.828214e-02;1.100842e+01;1.817558e+01;2.160138e+00;4.618812e+00;0;0;0;0;0;0;6.331407e+02;1.199266e+03;-201;1.851501e+03;7.988928e+02;-201;2.959447e+03;5.824892e+02;-201
'unknown';17.200000;9.534378e-02;-1.293477e+01;2.496517e+01;-1.441397e-02;-5.183508e-03;1.646317e-02;1.418137e+01;1.660845e+01;2.490264e+00;4.973938e+00;0;0;0;0;0;0;6.126894e+02;1.210592e+03;-201;1.787716e+03;8.505212e+02;-201;2.977106e+03;5.902228e+02;-201
'unknown';17.250000;1.029780e-01;-1.272347e+01;2.357084e+01;-1.472903e-02;-3.081175e-04;1.995303e-02;1.528522e+01;1.394637e+01;4.715165e+00;8.005012e+00;0;0;0;0;0;0;8.272686e+02;1.083460e+03;-201;2.084623e+03;8.795853e+02;-201;3.138891e+03;7.267068e+02;-201
'unknown';17.300000;9.688380e-02;-1.813677e+01;2.832172e+01;-2.013692e-02;-7.935793e-03;2.387521e-02;1.546699e+01;1.998223e+01;9.181705e+00;6.949787e+00;0;0;0;0;0;0;5.972963e+02;1.140740e+03;-201;1.796040e+03;1.011508e+03;-201;2.775730e+03;6.228726e+02;-201
'unknown';17.350000;9.653535e-02;-1.896861e+01;3.015381e+01;-1.950183e-02;-1.090194e-02;2.498278e-02;1.627037e+01;2.229858e+01;7.327181e+00;4.744390e+00;0;0;0;0;0;0;6.221359e+02;1.139893e+03;-201;1.909382e+03;1.045966e+03;-201;3.012930e+03;6.809475e+02;-201
'unknown';17.400000;8.995577e-02;-2.150999e+01;3.316838e+01;-1.158719e-02;-1.649916e-02;2.595557e-02;1.627334e+01;2.848799e+01;8.173352e+00;2.006098e+00;0;0;0;0;0;0;4.069685e+02;1.263022e+03;-201;1.836398e+03;9.623235e+02;-201;3.033928e+03;6.140032e+02;-201
'unknown';17.450000;9.119723e-02;-2.036506e+01;3.134731e+01;-7.430017e-03;-1.278489e-02;2.060261e-02;1.691686e+01;2.861114e+01;7.481167e+00;2.170307e+00;0;0;0;0;0;0;3.926195e+02;1.239477e+03;-201;1.789327e+03;8.865184e+02;-201;3.041425e+03;5.543478e+02;-201
'unknown';17.500000;8.525982e-02;-1.960451e+01;3.183362e+01;-1.189344e-02;-9.628829e-03;1.877908e-02;1.538230e+01;2.852707e+01;9.073318e+00;3.666579e+00;0;0;0;0;0;0;5.696838e+02;1.206328e+03;-201;1.967504e+03;7.708078e+02;-201;3.018492e+03;5.079998e+02;-201
'unknown';17.550000;8.388937e-02;-1.859936e+01;2.973059e+01;-1.749162e-02;-8.825059e-03;1.705074e-02;1.443961e+01;2.613087e+01;8.466798e+00;2.744963e+00;0;0;0;0;0;0;6.243896e+02;1.288640e+03;-201;1.649438e+03;1.321220e+03;-201;2.717121e+03;4.354333e+02;-201
'unknown';17.600000;8.918238e-02;-1.716340e+01;2.562364e+01;-1.621005e-02;-9.118847e-03;2.127369e-02;1.358960e+01;2.324331e+01;1.309169e+01;6.748663e+00;0;0;0;0;0;0;6.283948e+02;1.275996e+03;-201;1.729231e+03;1.158879e+03;-201;2.623007e+03;8.158229e+02;-201
'unknown';17.650000;1.209443e-01;-1.451241e+01;2.140947e+01;-7.587209e-03;-6.414622e-03;2.622469e-02;1.664322e+01;1.517754e+01;1.159928e+01;9.662186e+00;0;0;0;0;0;0;4.277414e+02;1.252532e+03;-201;1.353234e+03;1.154646e+03;-201;2.355434e+03;7.757009e+02;-201
'unknown';17.700000;1.381473e-01;-1.161866e+01;1.828957e+01;1.000065e-02;-3.018528e-04;3.397235e-02;1.894555e+01;1.028326e+01;7.931124e+00;1.185125e+01;0;0;0;0;0;0;3.174856e+02;1.184421e+03;-201;1.421833e+03;5.874004e+02;-201;2.399718e+03;7.478640e+02;-201
'unknown';17.750000;1.417263e-01;-1.173293e+01;2.380338e+01;9.111436e-03;-1.132342e-03;4.137037e-02;2.230207e+01;1.188479e+01;-4.155393e-02;6.307163e+00;0;0;0;0;0;0;3.056084e+02;1.289964e+03;-201;1.229827e+03;7.701587e+02;-201;2.492624e+03;3.868250e+02;-201
'unknown';17.800000;1.112218e-01;-1.480487e+01;2.733140e+01;6.402429e-03;-4.230269e-03;4.095525e-02;1.993379e+01;2.026997e+01;1.765129e+00;2.877012e+00;0;0;0;0;0;0;3.143050e+02;1.293218e+03;-201;1.339979e+03;8.819767e+02;-201;2.591194e+03;4.513207e+02;-201
'unknown';17.850000;8.725703e-02;-2.092332e+01;3.442342e+01;-2.809293e-02;-8.668181e-03;4.209314e-02;1.665783e+01;2.840864e+01;9.132861e+00;5.567132e+00;0;0;0;0;0;0;3.577097e+02;1.314480e+03;-201;1.535817e+03;1.164769e+03;-201;2.573605e+03;6.283609e+02;-201
'unknown';17.900000;7.524692e-02;-2.213564e+01;3.287423e+01;-4.366728e-02;-6.017622e-03;4.262682e-02;1.213642e+01;2.850390e+01;1.603271e+01;1.217214e+01;0;0;0;0;0;0;7.274305e+02;1.247048e+03;-201;1.931187e+03;1.052713e+03;-201;2.947876e+03;8.075891e+02;-201
